Address,Balance,lastTxHeightOnCosmosHub
juno1335a2ral7q8ggrlm79s9jdzhyzsflwtqkyxfeg,46.83,11612926
juno13j2mgx53s7r6fyns9wpfzkdantrmy3fz384w7q,20.0,Inactive
juno1335pwhafvuvghn9nedd0agwmhjpnetk9jlj92v,4.1,9581646
juno13jty3v52nknxs60hrzvg5kvf73l5zysxjveaf5,20.04,Inactive
juno133h3e6lxnstjg5t0tsr88xw0wfvtsm9mmv3kw7,10.52,10630699
juno133csh8gsxha3sa43cpc37awktmtwfd66s8ymks,6.77,9964894
juno133h8cxcqxcganut8zasth89yjz4g5u7ufdeh2n,17.94,12712520
juno133nv22sk8vcly6zcpme8mr0n6nmjc7l5ls424m,752.68,12478219
juno1336q6h52ynp3k8n3lxn456hvun7r7eg747f8m6,79.84,7805185
juno133uz8ydr40x5v9z5leug8u20rzvrnjts2lny7y,6.56,5616802
juno133e9944vj57h3xqarddnz74muagthl97fpp0kd,26.57,7193886
juno1337yt4kgh6ugfnhhaszugpvlppslztg3qw2y4x,30.8,5588566
juno13j3a8ns5anh7cu4xqa4hanpl32w9g8pmw6w4yt,9.99,Inactive
juno13jd5y2e5wf7jcn7gsf4mj4m94ry3meww42wrv7,851.41,Inactive
juno13jqr8kqlrtk2nspcttzw36vtmr54kzs39zv098,494.59,5838712
juno13jzex4pc6hqfjf0qfneh69sr0xtkxnk6h9mdnp,15.0,11631261
juno133722wq88zshs4fza4499va9h2rsha0e0pxlus,2324.19,12656018
juno13jyzp4alskl6nw990t8d2dunp4758q00yrt87k,15.77,9345611
juno13jyx23h76ah40rkzkf6n9tgyen36fw2vq3rpuj,113.17,8050949
juno13j9kaacp58ct3lqnsdrxu3kxq9knujtjctcmee,60.16,9800834
juno13jn8j0d2tuys9cr20jwzntqsxcgn63e556n0ye,52.93,Inactive
juno13j85y6j57cs2qpe7tfw9wf9jugl0ty03n56502,105.09,11923858
juno13jfpalxxhvzdz8gvplmlzc7zu6z2puht36thu3,5.63,7497960
juno13jfxx5extjdpc2st2lpynmvam74dyjd6533vkj,178.91,12029603
juno13jf0kv5fqn2j0qk7d3ljm8tdfpe33usgkducnn,9.86,9923746
juno13j4neude5q36rg0lk87ksmd2umexgugx4ah72y,170.51,5273044
juno13jtzrjjg6vr2vs0dukfxsd48qy0esm4sxcudp6,99.71,5679010
juno13jvwuw4r9t3l7agxflnmp6yhnkxcu2g74ajhjd,224.53,6677426
juno13j6psqw978qtxenzfw7rwahtymzwt0u6cc7fey,65.68,Inactive
juno13jak8auvuzadyvl7km788xnav9wfcw43kyz3zy,5.27,Inactive
juno13jwgjxl9nfvpcy5gv6nec9z9w6mwv6l0x8lupc,50000.0,12664029
juno13jj0q2ayxp8npeav7x90c9jw5nwynl4f693vga,32.34,9499674
juno13jwchdthvwgu8gven2hsmu0uv7944dn02c4u3c,13.54,6384360
juno13nqlnqjjd5x6vscjudw4hq4lkfpyqsfg4442yk,16.31,8057871
juno13jnp6sh7taghfvzf5wcslwc2ky9g9a4a3t8rjg,46.49,9913579
juno13j3y39jceesxwqq5x4tq7fhc7l2dkltg9pe9q3,103.92,12717957
juno13nra7t2az285c2fx6fkpud8trtqrqqpnhy43e2,31.31,6256071
juno13n9h96mz3lq53ynmkdhqg9chgqfd3wgj28szcp,6.16,Inactive
juno13j4tjt68v44x9afx7mzscz5tpmm9dkq6n6gux4,3.25,9009655
juno13jnus0v32syxcpu502pu0zz7xc82ewa0c5u0aa,432.99,12696583
juno13jctq79q6mr5ugsytjzfegwn5edsdsl6wfvtwe,110.95,12051395
juno13n3qy7744dj7c34ujdlhxwu03wafernl5mssh6,0.99,Inactive
juno13n3fqau07eqcepgzh8rm3qdt6uc8eh9cwgs8jz,1.64,12467975
juno13ja0sn32l24uk7denf6p6a6qrm9gkm4xdv7dtd,208.07,8174069
juno13n3vs994cqh6v6p57v7hycsaxc49pkkdzg2e0t,20.87,5951100
juno13nq3mfw4j5hvhcd5tp0zcdg9l3zqdq2qghk6ea,5.85,6271632
juno13ja4ejxrsm5rttu0kz74sg83ylrk8a9rg98aal,59.84,12715049
juno13n4s0n2mfamtcfmcc3y7mtxss4wrrwx3q9ka4c,2.2,Inactive
juno13j7csq70vvwhm8tdyc5qv5k3rewhg83put3hq6,10.2,10199784
juno13np6aux6xeet7flg4c3fsgdp39tj8utp2sh0f4,18.71,9912344
juno13nzgfn4v6ge2yj8esqeevl35yc5tzg5rz6jk9m,3.57,5645823
juno13jlua8ufqet8626l02pe2e9fccjen38cgkhjdh,44.39,7894561
juno13nhwh6grm7refu7rkznf56rv88xhqqpcg4hjww,16.0,Inactive
juno13nplqc3f6mdt4x6a9nt2kuhaytdk02srt99csj,38.81,6600585
juno13nrykm6akwgkpld620j7s7rpstffu00x76t83p,29.35,12599500
juno13n9m6uhcdfhav99f0htct27sap2ve7y6pv69nj,2.0,5599134
juno13n8fp222jp568pezfmcd2w5lcrzhcr93gut53z,12.25,8243071
juno13nglay2eqe9e8q27lnzajmtujsq7t3xygayy3k,43.35,6137573
juno13nvukt4zw9pp8l7jrz3z6mx8cna6cws88c8r4s,6.63,10309649
juno13nt4xxf9rkx3neuwp6w35y0gcdw34ne6t2vu8n,21.43,6827698
juno13n7794z0enaxjzrn0g8p8zg3clhf0vrqwjegms,13.9,Inactive
juno13ndckt92uzzkwmayn4rtu070expn9ps2hmfww5,12.05,12592601
juno13ndm22cqlwj490geqv9e7nw5yhcrwzzf56y3rw,200.2,7367447
juno13nxhpcml72x8s06puxz8d0fyyxhh5cs7nst27f,22.06,12577605
juno13njtz3ult92ttm9nu6t9ucu4xcd52kaxqjgzsy,10.06,5890103
juno13n3xkj8hdjpz3vs3qtgnrnamykdadkrvtrntzf,78.29,9189409
juno13nwapxzxsngqcf9rtrujfhlkq3yw00vtjn6vmz,22.67,6985563
juno13njhs4xxc050u4uta2pymgxmws995wmgmedmzm,160.21,6377660
juno13njcc8ah92x9wmfz0mvufz9qxz09sqpgudhqqy,50000.0,6896000
juno13nn0y4e2lqas4cdn0ng70z0vemuhq8vsecnr9l,109.91,12033808
juno13n5dmc3w0sm8ml4vvl5pcmmfn33tpp05pn67vz,110.38,10719896
juno13n5qp7kl6h0kl5qyhpevxtce5pm3p4sdq43kzl,28.52,12340541
juno13n43xguxem6t8xpuvuyzpjlzhvn2zlhw4pfkkv,2.9,8082458
juno13nhvzszxgg3eslytemjh7a30kjwdq46jke27wq,15.15,5975109
juno13n4a5pvmxqtq78gr5gsxf6az7y9ha9u2sapelr,6.0,8230927
juno13nc5l2pa0nu3s46t8f5l6esam7cgvg5jmjmfr4,32.08,5502186
juno1358jjzddanrwlf7lurffpjwrt4rjmx043fcah0,40.24,Inactive
juno13nac96eaay5upkk3x9n847vufntxgz3dmrh0rq,37.56,9823189
juno13na9qgeuskjlwfaxqtm8tz5vd7yc9prxf6xeqn,8.34,12406267
juno13nusue8hvl0hj5kkvpc2uhaz666pg78t8emeuz,111.59,5800735
juno13neygnw2kfzcy9q7nxk4tn9r2g7w9efnwre29l,41.55,12319019
juno13nlt5vfxyq7q2lh3dagzg9hg7mhzhnkpa49edn,5.25,7538630
juno13nlj0kg0c30du3svjpuq493qk3vpdu7vjq2tlz,45.23,7708189
juno135k5uym2xh7pzhafzamfa5fchkeerl988l5aw4,30.0,Inactive
juno135qsyx83yj9cmgkku0kreg5tkdfjufey0quhv3,28.56,7948119
juno135qvasuek6jgkjadfhdc6dldeeepjy23g0jmck,59.11,6265478
juno135qashzyr8aw2pjzk78vdc46xc7rmxp0jeg3q2,7.2,12561424
juno135ud8v0xyz2ystr9sq2ehxnzl56k972h2q4jjj,114.16,Inactive
juno135rwzsfft5u2gs4jtdqymtadxksgxwn3thffn4,2.46,6597061
juno1359h5q4xx74h7halcytp8urm4fckag26kzxna6,5.73,10816743
juno134r60uec5zzq3pz8pkuewd7fupj5ma2ztwu53v,65.92,Inactive
juno135gc3p3e5pwxhesf8v4kyclhsx4dtnxqhjaywq,6.37,6178270
juno134yuspvpeyd0kpvhlee57f9aft7ye4xyntkntu,1.12,Inactive
juno135t8ggfhfhp34qfg7ycm29v8rwyf8mt3p0ky5h,241.99,10263481
juno135tzqx2946q7w0hucf6r55dl2hnvzr3x7yn2hq,30.0,12347322
juno1350x4p9rx03jyu8dsms5mkyqlr0f9sxzh4h0pm,6.44,6595009
juno135wqjrj2mpdpsr82qv7zj909cvmykq3gfl28x8,3.93,5725631
juno135n9q7xmkm2m2l4c6k920mycml4942yya7zn3w,60.94,8934375
juno135gqlsvlalgks7tcqfhh9c4gkpjpqnfv4t0zhh,98.85,7756734
juno135kxmksueup8t9y67rkg50fdthlpla3ylt0589,30.91,10179297
juno135fng7xts4jflgjqqpxfl0n3mvkcun6z9jf4m6,35.0,5849489
juno134tzdjdv6y2r5a9j6d2g0u0ru69cycytv8gkac,10.03,Inactive
juno1342uej42st0zrc8epnytw69fh29tt6zwd6u8aw,249.87,Inactive
juno135mpscq5394hu956pm6wm9ampja48ju0ctnpz6,9.9,5555283
juno134glpj3ccrt2eyvcrq629c95agp7dum22zu8wa,71.48,Inactive
juno135a9x65uly4q2sn8m76fpvmvf8x8fhxzckmugp,13.0,8971327
juno135sa25zuq70u79w38rxktn39wcpzlfasawhnhd,33.66,12590309
juno135cr9ekmdehfalrnamuyr9vnk5hccj9g0ckjmv,178.89,12409457
juno135lhjqe6dp0v75zzgp4uwjuqkrgyaetzj79wf2,4.69,7820219
juno135784fgtdke0ag95m3xdtj5l3kd3hyllpgz6a4,120.53,8655501
juno1343qr47ylf83xdeg2nucc6svyz47suvtx04me6,4.99,Inactive
juno134z3lkvhd8thjhytd62zsa2gfm75tay04m9xsg,32.26,5840114
juno134zn0gszk4vzd95lwa44phk4e3syfwg9eh43dd,26.35,6174155
juno134yy0zzht8v27vawncm56vjwzh6782w0h2vu55,54.3,9735367
juno1345w3la4j5pygkgek2kywplm0y0ujkgqgv9vqg,1.1,5732599
juno134rkp0vhr86zuf6k6s2lfwjrv20sk6t6m5rvkk,44.52,12027040
juno134yhrc749gfv3zet5ht348t4x3fs6a8l7w4n9j,27.0,12431745
juno134y0wzmcpfz879utk2ax8rchxyhwt3vkpgnuye,4.76,12648540
juno134yxpt27tdlthdxyhdfj5gdr728wk8z3ggm7j7,14.89,7889561
juno134887tl8382j3a6dk7twg3rfwmljxzvjgyaatc,45.82,7573174
juno134xjqhza8cf7gm3j9hgmph7dj3t5rjfx2czwg8,11.6,10263344
juno134gcctms53rder9ssq7awn6ss734ngpssge78s,15.29,9317768
juno134f5x2suv0m74tv5cll5dr6rt7tlp0gckxcz9j,1499.0,7093435
juno134v806vrqkda5gujmdr3pwl0lwsr5wp2767f92,5.07,6314886
juno134fchvp28vtvq3mcsgfka7hpfryg7kmc367qn9,4.0,10091311
juno134fktz9afc3jxynqzx7s0jhf2twufw9wmapxeq,25.07,6095839
juno134dqx65hwasv3qtcstayftvv80kcvjqynz23lg,20.77,5525494
juno134fjystwwwwadkq42a2w3c00agxe6e6enf3dt5,21.94,8317766
juno134tlwwexayksg35hna2hrcdle0c254zn9lwqk6,189.31,10624634
juno134w3qy5usthj8pwp0m84ldfgwet676jtg09mfl,1000.99,8098734
juno134sssxj9228mnf8v802exjtq9lgudurzrmlmfu,7.63,6130993
juno134339x7n8z48zc32r35cuzcc0vtuvpet6kncrh,19.92,10756625
juno134u46uy7vr9m800e0pv8t9c2xhqq7m7u54tcnd,10.0,Inactive
juno1343372drwzm8t2t0us8x4nsxtnzq8yz43j9gtn,4.04,6100192
juno134jwa2njur29wrxjergm77chkvc3jhxa7ap4w6,39.53,6108307
juno1344n4tlq40ahtdv7annxh0ehyz857u88f58ecx,5.29,7899298
juno134jfmh847cdzck40qya44u0xw78dzh7hsmnd66,114.95,12444899
juno134kd55urvd4fk8l06nhg65xvgkpdtdd583ffcx,133.9,6294825
juno134kkce2k7ar9saa97sav89u9ek73mcg5n6jcgu,34.99,11198082
juno13kga758ms8p4jm7kw3qzspwg4up7sh3y9mqmfg,11.18,Inactive
juno134nwzq6r45f8jmt00ha46yh3xhyhxwju4w3nxh,876.8,12707528
juno13kfwnytty56pf89w0a5y9w3xhav5r36yyz9ggj,179.45,Inactive
juno134h5u9wwxcurlhlvc7j58eg2ctq993tm7qekfw,27.61,7649721
juno13ktd8cef3xn3ke87lm39ww82ypjh9jydvwwuzf,8.19,Inactive
juno134cpqpylve2ar4gyzuta6fv9y6tg2xa0klxt3s,50.95,8982441
juno13kdz93nw6zqf6ngmdqx4u2cxkgtx4gvz3xg2wy,9.99,Inactive
juno134c40mnsl8zw9m22q74yyn6r3nf23950psylke,354.71,7372212
juno13kv7nq53h3vgaw9x4mjw9aknryzartm4z38hwk,73.89,10475689
juno134c3rhmrzsm72wt0d2rmgn4x8g9ysf54mlyxtm,21.4,6242362
juno134u85vz8h2r3t6534kddztu3emkqcduz75kqyv,8.93,12598081
juno1346w5c7fv8dxytqju3y7dqqk35e3yh4a3cl3zq,3.11,12457389
juno1347akpqkgkwnpx4avueheynacaqstfw3hutgu4,4.01,10293199
juno134uughlfrf9ljpqcrs82ln7x4jgqmmye6fdyfm,26.46,5471970
juno134l847qkapukpj9607l6fv8ypuegjgcx6ul3g6,14.27,12626615
juno13kyw4c8re2l5q5e4ppumstr4d4jkdscjqu8ef8,7.42,12358677
juno13k9z5vz50yyzljy4z95deljsstjqh6r7rhmhse,9.99,6264198
juno13kskrsvs7lyewlp9vmy2ff9uux5ta87n7wcmu6,9.79,Inactive
juno13kzuj5hzjy8s67cypz09r2hpqgz0uwlrsrj9nw,5.08,8278337
juno13kxq9q75r2d6dxlvfya9c5wh8kkep9n0fttxtz,21.27,11809195
juno13khalg3syqkdkumee0zqk2hw8j3xcaumnxjdfa,21.47,Inactive
juno13ku9n7sh2nxfetmddfat9n9dnukrf3rtu86cgq,4.81,Inactive
juno13krhj7d47grnaksng5p675e5kyw8gs4pfsqwcq,103.21,5495659
juno13kgdjyqfljywe42k74ntsmxhhked4jqzxu45zr,12.63,5884773
juno13hqzw77s6xvuez9pd9tk502gat62hm7pr00qut,8.56,5915299
juno13kv0z836funucdurepkw5nfpuz79vdzk0pxnzt,1.81,8913542
juno13hqjtt5daylvl2q6hvj9ewvhhg09zzvwrr5e6p,126.91,Inactive
juno13ksdghlm8mj9gju34lyax3l0ysw2s05w97yca8,41.18,11798099
juno13k0ryfpk8yqz8zrhws7f4sleujs6yetrp2pxa5,300.0,7206741
juno13kssjt8390ldx043sqxzu997c4aau3yw70ry35,14.12,6149187
juno13kzq0aa0adkgxr3df8c3ef3kyjkd3alrlyqzkk,90.76,8979671
juno13h82phy27kdn6vmj9u69h8ryx9t86apupjzxcd,48.37,Inactive
juno13hscwvvzfe2s3wnvslkzdhejpe5h4y2w52wf9g,12.45,Inactive
juno13hnc6tgxg8u38088ss5vgvgxg0zt2smu9e6xqp,4.1,Inactive
juno13kn64wtukgmjsy5xjs39080z49dcrw2jl25wn8,10.99,5642335
juno13hnlu7ygls78e3jz4hr8l7hq5czsjygaj4v6wp,11.0,Inactive
juno13hjhqd6gq3klvadg4nr7ul9wswkycmt3dxk3z0,10.0,Inactive
juno13knlnwkefmw6kf2857w0gyn7fg3ew6sn9r8j95,105.28,7913805
juno13kkna7pzy89tggtlhdye8thggngxdu50hp0e4e,107.22,8542000
juno13kanhp9lmfkfelfyfesxtxagwftkyjh9k3nvm5,0.99,6162793
juno13k65x60ldwxs4t7q6ma24lt8cfxpxeh9ezasxc,4.0,6482414
juno13khsls9kaajrhyjwhucrqlmclxauc6lr8m2muq,57.22,7988348
juno13k6l8r8mheazrxz8uyxscfgy8ae422pm8g0ry3,11.1,5587352
juno13kcew0230cuj33yypkvq9ehheg7knfrjuau559,70.87,7639736
juno13khzu05ypvq52tle8eh5ux3jxc69klp0gnr8uw,266.61,12670215
juno13hplzmmqcm8aq9gd8rgg7mh0naqg0ue8fgank0,869.0,9326528
juno13hap26rr9496rj932vrfzwrvq5pj65rsuarss3,0.02,5250527
juno13hrj7r7p6trahda736aqcdvzu3rek8dn9w2qgh,5.21,12128343
juno13h7zkj4jtsgq8k8dlkq4y8rc93pu8r08paxa9r,5.43,6099086
juno13h87dwylg5v6yvng844d2p37el90lk2pr6sfq9,10.02,9096829
juno13htkwclzqnvxv0xca7qclqx0jcajw2q72ntsr6,178.21,8422723
juno13cpyg0nyhzdj9svd59ckmcrv47g36yg3yz3gwf,4.99,Inactive
juno13hgyu3txw5wwe4874s4f3wfpuutw0mjt45r9fa,1.92,10643564
juno13hv6qtw9mx8shf3paqdr9w8jq07yuq9df8c52h,4512.93,5509132
juno13hfexega3wntjtdqv4py9u5v6u8ml67uylwklm,11.33,8184820
juno13h082ueke76a3m78jntfhfsres8p6nakpwfrnr,389.14,10271819
juno13h8mhyshkvvvfqg5tdu7d2gsl86pc6yl4h8n2a,80.8,12478132
juno13h8tt9sfrz7g3zf8gj46g86jh328esakj0sc54,111.77,12674368
juno13c8nhm2t0vjd2rjxd0yt6sfvl0pedk3awjwu3q,113.17,5937561
juno13h4u5smq6h3zctlxnnwrn9p2tntp4ucywwmse5,739.98,9995676
juno13c25u0p4nwntkk2l7mry70ler4tzascvx33hnk,8722.0,Inactive
juno13hnydd6px3l7t305tsaryyr2vqua39ne6dn3cn,19.26,5754693
juno13hhq3k2sgjec5yrv482mq35tcuthk7lw9cagdx,22.39,12713690
juno13h6m74znhm87v9cxmg7upl9dcxaqajrz8saxc7,186.97,5720696
juno13hu75rnwkf70098jjnlmvjxq4a58z6jsyn29gu,40.08,5519091
juno13hkegf64ewd4g676dqjuf96x3h0yz7t230sk9w,25.39,12664691
juno13haf67k336a9er4t5rerzyk6xax2xh32fppjr9,957.0,12425789
juno13ha08rm6tez7sfegw4hk2lczzathc2xfazcchg,479.39,6609832
juno13cqrydw7yje7sp3nj8fldqfz5te40dls0mt9ku,34.06,7362038
juno13cqryx09q804a3qzd2ny9phcyqurvwv5zuu0hj,131.68,5610401
juno13czf4f7anyfxak3vd7mpvgsqy47umql9gz3jcc,199.87,12568594
juno13cxtd74vce8yk832stks0fgwfre3fl3hlp9v59,4.48,11969442
juno13c9qknqyeuave94764z335p0gmpuu20wnw06s3,85.33,12446944
juno13cgfv5c2zmnjqs7q2yxw5h086e8erx6scvrz6t,120.0,10869339
juno13cx5mqdgwh4gfjqcgpp0jyfesz4spa2x0nh4fv,197.87,12066020
juno13czxg4gkp6e5jkxrwf4tysjxzdflg5ts6pdavr,149.85,12524270
juno13cf7pkgmf0gmgvefht6fgpgasdl778v35l9lee,40.0,7018488
juno13cgucgd6qrrt82m72ss9h3x430nslnpvykhw36,193.28,12602905
juno13ce5rr0wctv7hmx9650cvcmvcjq2gdrkxuptud,1.05,Inactive
juno13cm03frnz7fgcg8vqxz3hawl86rxl5yqzg6lmw,4.63,Inactive
juno13cdfnynhgh0ldtv7pnt566z3mcjhwzf3mw3jkd,12.66,10888209
juno13c0t8d9u7ntl48u7mfkgy6xy36sjdc5gegfxn4,84.72,5479550
juno13cvxtesjkxn0tfqqs4hs7r9jsk9dewsjxdk2mc,183.33,12364374
juno13cwf56yqc79wtfq3gu80vtmvaa4pm87hhsrs82,11.26,6654215
juno13c3qehw8ec9t472ysk0kfjtsztjh532lk9xku4,16.31,8430242
juno13cs9je92pvlq9g4v8rm0nkpjnj2cers8d6kf2n,99.54,12028138
juno13c32ndz5tqkmeuy5xhc6j9hk3v82r25ndkz3u9,23.27,9820309
juno13csznqndxrcph93wtag5fad2tpdqlvx586zvd9,59.23,8937825
juno13cn9wjgz3se2a9dtsgllavg5d5ngzdt4rfsam7,200.0,12484650
juno13eznd3kp20jh62vmzmwt54gww402lvachv8u0f,1.72,Inactive
juno13c5dw2cnqucv5kwvjdd3arvpzgwnph9ttpwmqn,5.43,12687251
juno13eynpwlr40nga92jscg5sv4me2l9ng69qpe2y0,395.13,Inactive
juno13ckpawuew0w8wryj3fkeqkdmxwz8emu80xytfw,62.37,12486913
juno13cc58ppgkhf2ghr7sf82q4u0hc9cg6e6wxxcwx,4.11,5847789
juno13c44czhsal5r4tnjfxqn99v4ry2xfsj9lup4y3,11.99,10039407
juno13ccr6zsg64awa5fpg53ncwy3zr797pzwqgzjpx,5.99,9873041
juno13chk35czzulpxn8pmv4kuy99ffgszvwkap588f,0.57,12668626
juno13cem4njseu3r6amwy7qy9r6w3q2f7vgqvrnnjn,148.7,12106108
juno13edtgcdc78sj4d3t86a3rnp0a5smt4hvg5amvu,25.74,8196865
juno13c6hgqxzdruxda4uhzu35u5rchpadst72u85h9,13.03,5551319
juno13cm470s4ah5hxns36h6rwkacgtxjhzn9pxhgr5,249.72,7541319
juno13cat0k0acsjet5zqn083qrw5h5r44pl5z3gfna,129.86,9258241
juno13c7sx4ypdmt9mnwunkx8f3pe7vyfz45lfme8gl,14.47,5485793
juno13cupn5cuy2g5887nm8s8ftadlnwtqr6mx9r32q,9.88,8617777
juno13e3cqy8sfmtywkvtzsp025y3aczuj25cj9x46p,2.0,Inactive
juno13cavvkh28wpet6sgnpe0ewy4k9ytxrmgqf0rm6,61.19,9324320
juno13e3ylwr7knkpse0ljlu5mk5wktfc0766sklzqv,2.03,7524609
juno13e52sqkglg5pw9zgzfg9eh2f2jvx0mwj7s9chn,23.71,9442272
juno13eqs4eqrnhr5rjg249avwsfn8vucz4marg0ant,2037.98,11582666
juno13e9quf9h96nucsvp4cd3pgsnyj92a3wv8a9ckv,4.51,5549283
juno13e9s0h3rs4uqlnx8yz8m3r9lmpk4mxnjkukc9a,176.45,12570604
juno13er5hu3a0c4cdgy4l7dq55maqka8wr2lt5j3h9,276.72,9448185
juno13e8l5zpw6wt7nz72hv9qwnmp58uk2gyy96xrvf,29.79,8581508
juno13ef23nwpy832sq3k8e67sx4qcg874kpjz4pq6w,13.47,5906036
juno13ev3d228p8kycqv9ftwgy4gnr47ttqwgnk0cp3,18.1,7912354
juno13ea3r65ajk625xpy2hu09tcjrkv5e44e0ph6k6,8.02,Inactive
juno13ewg28vl489qqatgurewyy7anfn5z6l8y79nz7,121.88,11420808
juno13e003nzz3jqs0ux42wln0mf0f82ksreu9jzuyt,289.69,9350220
juno13esjwnk0s80uyhk99rw3r7dc2pqsjn8gfyrfxv,3.43,6210016
juno13e0fyehsachcm8xtggg2en66n6r52jnpzca9hj,672.87,8310312
juno13e3yycyldt42ag9ywxmfdx988k84eg3dhwdm8p,81.55,11588408
juno13e0sl8r7r036gelragem40ptm9hzf8fhpqzmtt,10.0,6004170
juno13ekvhw5946c5m2fnl2hmrg6va6mqalvm82h2ug,9.66,5997578
juno13e5kh6633hw4egydc5rnsx8s2hwaf9se8vpwsk,99.98,6835162
juno13ekcs57v0xcac63salyke36lea6lk7p5pk7h30,0.99,12578744
juno136x82z0wmsgtg0s0l54gk2sjplnp8u5yzvevdw,24.88,Inactive
juno13enafpl7xwysnfrnmwt6xe7utvxdtz2apgjw4r,1.89,5351287
juno13eht34h0yphkx8ghkfc2n0u9d0zfsfu0l58ftm,51.12,9910639
juno13ehvwg3pna4ctwze9dnwzhp260pkzf86p32xz9,3.87,8597629
juno13ec09tqfj9myvlr0ht95v0zjpw9u5hdc9gl489,1687.06,8468068
juno13echvuen7m8s3scjf9xnlm7jjpnkhxczadhf5z,1463.0,8248171
juno136d87tlcy48ed67ehg3tfm5ydfjn3py5m24jg2,1.27,Inactive
juno13ee00jcc2ywravp9fn92pz984rlw50ltt04z58,144.98,8155090
juno13ee4v7apl70glqzewyk0dcfq6f8kjmlmthzprt,22.53,8985307
juno13eu2n7p27n02e3lhmvrsr4nac2s67p6p29ks95,4.28,5572176
juno13ea2ry9qfvm3n5uuu2kfuk7mr35hx4kaakcf7c,6.52,6014237
juno13ea3cprfdaky6cgra84k3fpfz78rys3rzjkmkf,9.32,12715335
juno136qts2ekmsuh53vxzucvu32dkmvltky78fdg5t,65.02,5557262
juno136z07m09em96u9xy6af8jezagqh7s7gl8khkhl,24.23,11046576
juno136q3ga8hdc69srlggxzwvrg3upde80mlndpmt6,1.23,12584826
juno136xzn34hts0f90hmpxfvm6xz065wsz4n6757jx,11.09,8829638
juno1360t987cc685772ftxargafxucsq08mndztwcg,1.73,Inactive
juno136xfjz3cnjmea5fjnqlze6ujp2vnw53ht8t07c,5.15,12700889
juno136g0t5jr8f7hngzj73ejcwujhzthvmj285n3q6,74.65,12633669
juno136mqf785w78tdtn9zv6x6zqgtdtdslnux5nlf9,10.0,Inactive
juno136elv92hj5vcz7e47tkt29jgf9t2k5zzqtednl,16.47,Inactive
juno136gke8vhcnl23gjcmkslakvapmwwevy7wygwvq,125.04,12644726
juno136syyg5tk6609gfeps387yzg0fh4nvtamlh7ky,1.45,Inactive
juno136t6qkmy04d8a2mu25svppjwjvh0enaq4ejwx2,20.11,12652950
juno136248270q03ww4mcnw2cvess4m3t5633t62ean,9.85,11259544
juno136yx0wlgjasa3642wd2a8wctmc5q8myyen98kx,459.77,12588760
juno1362c6sg2nynvuzgultvpr6salt42ltqx4l4v29,499.0,7659937
juno136dn5y7wp0qakqr56wpzelkyvu284etltuuluc,15.89,12520028
juno13mphd4qtx6dqekth3pjcj8raze2ahv4g2lascm,2.53,Inactive
juno136d4rhqhryvv70lav70fvkexk5s54aach059sg,115.06,11952472
juno136cvpna77mvjm0r6k4yefcy3n3xydnu9uurcl4,102.0,12172006
juno13mr8wpv7fua4cyvcg3dvynr5c6r0ra4qjtjnrm,2.47,7128794
juno136ekfh62xdqp0shha46eprmhq9v62edgne98cw,5.0,9925807
juno136h5ekttyvjv586sa2cqfr2scdhn6uq6eq3yct,53.76,12601262
juno136hcl9vncwqgflhfhkgdlmjcy69937rsak9qev,36.86,5698608
juno136mt9mglcrpayn2yue55aeh604zghplg3p9elr,19.39,11099977
juno13667q5jw8n9w2e6zax7jqlsd6spwllrsvkx8dr,21.71,10364076
juno136wn6tryv50t6fx0u9qjvz3ewfmahjxsh2fta8,698.7,6080803
juno13m95eesnauww2zx2v6p332jrcx59kcp5xfcthn,4.72,Inactive
juno13myg304yv74uags7lhjyu5jluqt8n88nd8czgt,3.23,Inactive
juno136uz9xly07ys8ja0gkvwd8wgt2q23fw80f8n8h,10.35,6076001
juno13m9ewkk7getz3pxrsqjhfkw4lsm944h9np8pwy,9.39,Inactive
juno136jn72dv285cnc0jgx77w0hlwuklpudtyrpj24,1.36,8688185
juno136u7x5pkc4h4hygyczv4aaqx6p6nwhppn733pc,16.62,5671836
juno13mxsg2nlu4uwtcypl6s9stcvwccd9rxewxuyqp,67.02,11758970
juno136mjg0r79m2hs8ryzwhty6ssrkvx922fa0ktxv,1.48,5470358
juno136uwd9ueapqky2ppz8a9fxm6mdzf3uc0tkyefs,12.56,9605504
juno136uhmdwm507lr6etxtsarsfune8uxkl5amhs7r,25.0,9758745
juno1367m22sm6havx8teq7kp7yfq7ckvjyskx09unr,2.85,7965001
juno1367cpx8sr924n9rndxtapeurrrejf2mwkx3u65,25.6,5476428
juno13mqtuxq4kffaz45ymyklnxesx8q2hp79ttdwr0,7.48,6409014
juno13mpsjujxyqu8uzpj3yqhlgf636mrz4v3mk8he0,417.83,12614679
juno13mqktskuwllen89j5he9f7eskjwggsd6gd2aka,30.25,11108893
juno13mpy5j345gv0pfy90vucft5n4e6rqrqd4lwm3z,59.99,8957837
juno13mpwqtgcsy70us5gd0cd5uuc749vrnmn5p2xeq,200.89,12620529
juno13mrfzww2uz55xswr8kg0833jdvuvm8r84ftdcm,227.0,12162711
juno13mrs9c99mr30059mycyhzl09l6666h2z9n0guw,35.55,12534395
juno13myt6fsdcg8cwle83llj5faxz9wup89uhy0eyj,127.58,8930178
juno13mx37l5np8qz6ca0qvymmz4ermwhr52mjeg85p,5.96,7225353
